Ruid,Category,Dname,NameKo,NameEn,ColorHex,GroupId
c6a417ff3a1b4b5eb45357e98825a843,cap,cap-3452,,Lazy Chicken Headband,#69150b,cap:44412f6da04b
7dbde30b9efc491281818222a941b023,hair,hair-6779,주황색 나랑 헤어,,#e99775,hair:8152ac5e61b5
f99ca8e663a34c87928c462bba2ca4c9,hair,hair-6065,빨간색 세이렌 헤어,,#ca4141,hair:fd1b7f46018a
8b6254ca38a94427b2859ef3b0938cb5,hair,hair-3363,주황색 뿅뿅이 헤어,,#d66469,hair:053426dad0a0
a498e68aa225422f8ea0f36e40ea9aa5,hair,hair-9000,노란색 마시멜로 헤어,,#eec86e,hair:7d9c0bf60fe8
79641da3cb9e4e6987a540e5b3f57a44,hair,hair-11038,,Belial Hair,#b5bd6a,hair:296d69d04507
286507e46d044534bce4f1f081e9ace3,face,face-551,전설의 얼굴,,#3355b4,face:4da6d53ca4cb
9040a8adad8240a69b25a07ebaa8444e,face,face-8357,,Asuna's Face,,face:6de695a4813b
9a98068a402840bc83573e547dfc332c,face,face-2104,루시드 얼굴,,#aa5c2f,face:9ad30b4f7f53
4a8993f3e8184274bee5b44ba1221f72,face,face-1002,매그너스 얼굴,,#117c93,face:abbd6bc94912
ff05c4da389f45b69ca998d692d068aa,cap,cap-1938,테크윈 가발모자,,#dac449,
6379667eea1b420595b0fe19f0174123,shoes,shoes-336,브라운 네일슈즈,,#0b1502,
f77fbe17f3f045a982500473daf4385a,hair,hair-6015,보라색 물결 헤어,,#9b5ea6,hair:9c0c2240de4c
b7a1d6d4fbe94411ad3b19ab40054fa0,weapon,onehandedweapon-1193,아케인셰이드 체인,,,
4be02d6673f44b6ea21d943035e05c22,hair,hair-1814,빨간색 이글 헤어,,#d34e47,hair:11ed635d4533
490eb51263e2411798e7ec6aec23f08b,cap,cap-2879,,Chu Chu Island Tomboy Pimi Hat,#f3c12d,
3a9e3833a1fa4b529dcb83b9db4c556b,weapon,onehandedweapon-2853,,Terminus Firebreather,,
eb8d1355f7da4d03954bc296fc5e04d0,face,face-3196,뽀잉 얼굴,,#1a85cf,face:13a97a1a4f63
4e8bf940445b490f8118ffdb1814948d,weapon,onehandedweapon-1564,뇌선,,,
5afbd5f0f65a4938b8f878fd916e8fdd,cap,cap-2962,,Scarlion Boss Hat,,cap:be5d2eee7446
94232bf962a14d4abbc1cbb25846e3ce,hair,hair-3570,파란색 데이라잇 헤어,,#64a6bf,hair:46a0f307489a
d021cb61251649d5b4daacb1900e9f1e,longcoat,longcoat-2702,,Pink mini dress,#be0354,
5ceab9846bfc4e349f6d37362612e8e0,hair,hair-10677,,Cute Kanna Bob (Black),#6c5892,hair:22258ecfe2fc
c5ccdd995ed84a42a20bc562f0ea20ec,longcoat,longcoat-1078,,not-found,#572c2c,
cf408d99bc764084985a27e242b9d2f1,face,face-2823,온화한 엘프 얼굴,,#6311cc,face:deef1e9c0ce9
1105874cafe14808bc5f207e0664c094,weapon,onehandedweapon-2785,,Night Raven's Beak,,
ad801600df5940379f6a296429bbb843,hair,hair-8725,검은색 컬러풀 헤어,,#8f90aa,hair:05ca59efb12c
e9e7500159d940d5861fab7c9986b636,longcoat,longcoat-2804,,Paradise Sage Gown,#5b59a1,
c6417e5195c34ba3a965a87815b2c4c9,face,face-2691,비범한 모험가 얼굴,,#6fa047,face:fc0782407c52
4124193ab27d49909408fddaba0a9013,face,face-3609,근엄한 얼굴,,#ca7545,face:da432cd389f6
9b2d6ceb09ed4c1db76b7d976c60ebb8,hair,hair-3763,초록색 월화 헤어,,#677f83,hair:12fc98398485
798f5c183b5e479cb42c7ec4d099f936,hair,hair-11039,,Side-Part Pompadour,#a08365,hair:ddf1602c2e50
35b5f56629d842d7901fbfe057042f81,face,face-6834,,Ferocious Cat Eyes,#bb1706,face:494e128b0c7a
52aacacc20494d62b9c535c768e6263f,longcoat,longcoat-1763,찬란한 데뷔,,#898499,
15bb3070300944df84b00ded47589599,face,face-293,미래적인 얼굴,,#6e4420,face:abe33cdf3e8b
79fd79417cae4683a5fcd04280d2f56a,shoes,shoes-1313,모험가 패스파인더 부츠,,#1d1716,
41417783f29b42ce84491391abdd2213,longcoat,longcoat-356,다크 프리스,,#6a6a67,longcoat:b46f2e4cbad0
10012dbd5632468ca587a9584ba4d667,face,face-3496,백록 얼굴,,#ca1f3f,face:0d6c45f12c58
c5b5f2f18a264f069a6c7719b8201156,hair,hair-9436,주황색 룰루 헤어,,#d29465,hair:72bca74b6e97
8c480dc316fa441f9f31612063fe7572,cap,cap-1089,찰딱 페페 모자,,#04152a,
5dd23e9e53e34fe4b52ffcb72d06db7f,hair,hair-2217,갈색 큐티웨이브 헤어,,#93551b,hair:cccff2d874c2
0a1b1e9ce13a4806a9fd867bee2d7f00,hair,hair-6286,갈색 라미 헤어,,#aa7975,hair:f27f19497cb7
996450e32e0e470b8e4120b616e4d267,weapon,onehandedweapon-3057,,Arcane Umbra Axe,,
c541852f5afa4bc7bd45f83270cb3329,coat,coat-737,,Brown Teddy Top,#d3921e,
b2e29ac4004a403e8668f96e9f602450,weapon,onehandedweapon-1608,아케인셰이드 해머,,,
77e2dd8ef03f4d7aa891bbdc96146d99,face,face-1629,호전적인 얼굴,,#1db0a1,face:149cb161fc66
59ce76d7397b47e89503013b6b576460,faceaccessory,faceaccessory-432,백안 졸린 조용한 얼굴장식,,,
d81ba84679bc478cab2c0cd514c6ae91,face,face-3948,호이포이 얼굴,,,face:89027beb5a86
374464eaff6d4bafa1ca876f65383b11,face,face-5439,화풀린 뾰로통 얼굴,,#9d6f0b,face:7df26491036a
0fb6f68768c347c19f40a93a7568fa12,face,face-242,하린 얼굴,,#3da2ac,face:eb0660d2e0fb
6ab3026af25443ccad652620f7c9688e,face,face-1446,색연필 얼굴,,#8e7b6d,face:a487ff27dd96
8a6a98d33267413aa197c180a0df5622,hair,hair-11272,,Blue Bleached tie-up hair,#222147,
b7e2c6b8effc4918a14ebe82faa0308d,hair,hair-4457,검은색 에반 헤어,,#666666,hair:fd60522eccbe
355d100b4a9b42ceaae67b507881a314,cap,cap-417,블루 폴레패더햇,,#0259ab,cap:f57a719cc301
fdb08037f1844e1d9bdd06e0275cdf0f,face,face-3432,일리움 얼굴,,#4e88cf,face:bb34df2aef32
ac1420ee33ce4755b8166d9c9f042c92,pants,pants-354,올리브 스키니진,,#9c9872,
d5508251c5f647e8b71fe098f87daf71,cap,cap-1614,헤드폰두건,,#530302,
e7d9eb90ce964e1b97278d7095a14a3e,face,face-9799,,Mysterious Concept,#020101,
1fd02480a4354263889ff68cb0e8900e,twohandweapon,twohandedweapon-2223,,,,
578a85403ccd45769f36bf84d4defe0a,twohandweapon,twohandedweapon-1849,,Light Beam Saver,,
d284f62b155944f3adee7c287b67f3a7,hair,hair-12231,,Pastel Goth Hair,#eb4f20,hair:73e940348840
0535924ee7c14cd3aa4ccb4ba01b390e,hair,hair-124,파란색 컴백 헤어,,#07afd6,hair:e300d002967f
e86de50d0bcc497e8b45fe17d31d74fd,hair,hair-12535,,Red Asusa(PPL),,hair:18add14a9c17
998eafe7bcc14d9cabcea01dc615d296,subweapon,subweapon-100,,Terminus Silencer,,
51d902f8b7ef4ab5ad7f22244f7e7144,weapon,onehandedweapon-2219,글로리온 의장검,,,
781d0e4422d940c093de54c55fbef540,hair,hair-9415,검은색 리엣 헤어,,#727282,hair:4f7599edd22b
6f85278667cb4b5e89153c1867092770,hair,hair-2645,갈색 솔솔 헤어,,#e1b284,hair:132ca8b5613f
ff4f9c4a01314a2f844937f9380aa91f,faceaccessory,faceaccessory-400,,not-found,,
27e13c611513405997d129c0401a3d8a,hair,hair-997,노란색 고우티 헤어,,#f3b00b,hair:2bae1c7a20f1
997bdd7962db4953a2862dade3e6d599,hair,hair-3714,파란색 녹턴 헤어,,#12a1f9,hair:fac8bbc2c27e
aa93a4bf10d04a0486e5d1ede8bac682,longcoat,longcoat-1741,무도회 줄무늬 베스트,,#6a2b70,
d8718fe512a54176a5d4359f7c832fac,face,face-9549,,Glona Face,#47a493,face:10d60506c5cd
015ac18d0be74233a693d3ab66823da4,cap,cap-2412,메이플 갤럭시 헬멧,,#3f515e,
90cbd095564343c185ac2767b6120b8b,longcoat,longcoat-776,이국적인 축제의상,,#311240,
e3cf15d936d2441d9eef93c5d2d91f0a,hair,hair-7245,보라색 솜솜이 헤어,,#ba9fd3,hair:77d090f1f423
3074808082594a6a83b7399afc1185a8,hair,hair-8114,초록색 리드 헤어,,#a3bab3,hair:cb15a035c6f3
7d32c7e460aa4067b303ed1f346f712c,face,face-8053,,Speechless Face,#585656,face:a883661d2422
f38ddacf4cbb4b0ea31fecabe6c09c84,hair,hair-5905,파란색 밀크티 헤어,,#5576f3,hair:00f9c65804ef
ec3ac99e6dd74d298e00a303d974d824,hair,hair-12583,,Mischief Hair,#9b4954,
17b2a6ce3c34472cbb5e092942e985c2,hair,hair-9779,,Beast Tamer Male Hair 2,#17adf4,hair:28a118788ee5
aa9e900f31f44ae2bf1d45b9fa39bf00,face,face-8814,,Lingering Gaze Face,#b5b3b5,face:8c91d4e173f8
f32612cb011c4e6da07526872a956500,hair,hair-5893,주황색 뿔뿔이 헤어,,#de8d64,hair:64059d41fc21
80ee2767bbd84f5c94a1804f42172bb0,twohandweapon,twohandedweapon-1939,,Versalmas Cactus,,
3642ddb8b7974fb89a7b068938e2fb6a,longcoat,longcoat-292,무스펠 로그슈트,,#801b58,
7e76fb376a4f4456aa0a95594dae7468,face,face-1727,사르르 얼굴,,#af623b,face:76708d022741
8db5cacdab4842be9ee538f58bb09c83,cap,cap-2454,트와일라잇 윙,,,cap:92a0935786a7
c04c64b759d24aafabd54b2ca00eb2c4,weapon,onehandedweapon-3139,,Amaterasu's Lupine Bunker Buster,,
53c699c06af64e1082d88752c814133d,hair,hair-9006,보라색 마시멜로 헤어,,#b8a9da,hair:7d9c0bf60fe8
29d190183ea948528024a3854e4fe935,face,face-6615,,Star Face,#b37230,face:4cd70fabc83f
436892b8402044318871eeedfeb73975,face,face-910,여자얼굴14,,#bc9841,face:9ec63d66f3a4
384a981edf16459788c864d7a51c301f,face,face-6882,,not-found,,face:09ae07fa8f95
71996e62740242af927bf5cb95978106,hair,hair-2704,보라색 스프링 웨이브,,#7f4d96,hair:a2198a215c49
ce45c07adf9e4e55b676845cf00aad28,face,face-2809,담담한 얼굴,,#529a72,face:1090ada9ecb9
422e64c21e4b4c55b636f5176c45b379,hair,hair-1600,빨간색 샤랄라 헤어,,#b93a4f,hair:dbff967063ed
ac49db9582b0419fb675395331616b75,hair,hair-11727,,Purple Dragon Tail,#e00be0,hair:3f8ecffa8a16
05ad0b82749642e4a8e7a5b90aa253d3,hair,hair-9105,빨간색 쪼꼬미 헤어,,#d2698c,hair:59fef2c48527
63bb761c5603452a8a39e7f801328dc6,face,face-7601,,Aria Face,#1d1315,
89a85cb761324b5f8c71f93c84b75e7a,hair,hair-3317,초록색 윌 헤어,,#739e3e,hair:4e3c8983e9e2
0ddda5b3ffa54c5488fc76de13a0bf4f,coat,coat-668,,Ruby Clover T-shirt,#a03c6f,coat:376506730481
d9554ce20354489e821e2b3bcc590d34,twohandweapon,twohandedweapon-1321,11주년 세인트 투핸드소드,,,
c2e0643dbbe348ff870e761a3ae66330,cap,cap-2532,따뜻한 가을 베레모,,#2d2116,
25bb4c950f9c4f509a48e36c14a27487,hair,hair-947,갈색 러브러브미 헤어,,#a7907e,hair:eaf415f05a25
7e37811f67e44045b542272758972b17,face,face-8071,,Rosalia Face,,face:8bbb40d111f6
8c86d294410648cbb674ddacf4d780f9,face,face-1909,올곧은 얼굴,,#51996a,face:f528b67e451b
2fce76de28e142c89e6e07e9ec5bf9af,face,face-6729,,Uninterested Face,#534e4c,face:e0c1d44a37f5
3d9f47a35baa450388fd5e9edd5a8bfa,hair,hair-1499,노란색 나의별 머리,,#f1b90c,hair:31351b38d3d3
595ca9761699444f906113bacd088838,hair,hair-10618,,Brown Fluffy Fringe Hair,,hair:889a33647d60
1efdc9effd9a4c689945484afd0aae22,hair,hair-777,주황색 캔디머리,,#ea642a,hair:802842b1ed5e
f3a54cd9fd6e40fc99b3ccb3881839f8,face,face-3307,보드레 얼굴,,#54a8a2,face:31e519b03fe8
56065b6295d24919a07b3561b2abd84f,hair,hair-2053,갈색 베이비 엔젤 헤어,,#af511f,hair:b0f40cef16ef
9ea3d19f69074896a71b8dc5447d550f,longcoat,longcoat-2529,,Denim Girl,#153256,
e57f7a146b744d708bc864b6f9c3127e,hair,hair-5566,갈색 눈 가려버린 헤어,,#9b442b,hair:7474599a06c0
4d2a068d87c94bd8a8ebeb83d1929426,weapon,onehandedweapon-1776,피하트 슈톨츠,,,
2abbb9887ef04a9aa0bb31173a124868,face,face-6636,,Aster Ocular Mod,#e72848,face:858b9cf9c65a
2e6e29c496d94f48acdceced24d3d12b,faceaccessory,faceaccessory-475,마녀고양이 얼굴장식,,,
1cb29d6734ec4f999868146d393d581f,face,face-6397,,Innocent Gaze,,face:3c6195c72ccf
2081d2df64ae4bac8ebaf8e6f70d7d50,face,face-6460,,Green Grape Face,#369c47,face:591ea2c26ab2
a8aa24390f2042f6a6d5ef42c4e61449,cap,cap-3318,,Winterberry Snowman Hat,#d01820,
ae71bff3b4e94becae1604915db3f86a,weapon,onehandedweapon-3093,,1st Unwelcome Guest One-Handed Blunt Weapon,,
e2dfbc5acc6e4a3084bd2eb48a699d69,hair,hair-8615,주황색 아침등교 헤어,,#e68f4e,hair:b3d3ce05f5a5
e27f1a2c83f74820bd31998124b39cfe,hair,hair-5501,빨간색 다온 헤어,,#c06278,hair:9847a468093d
cf955acbae6f4b51a499212eca65b106,hair,hair-8275,빨간색 실루엣 헤어,,#db95a6,hair:f17789a794cc
f88c157b546442a2bf28b5b93ddd95db,face,face-10058,,Rasha Face,#396ecd,face:ba3ace5ffed2
b2eefd8d00db468faf268eb65525b642,hair,hair-11816,,Noble's Holiday Hair,#7271bf,hair:25f7d7981fd5
72225fada02740709c86f48c4bfe452c,hair,hair-10942,,Kimono Up-do (M),#e9ad37,hair:9e47dbe4b07b
a988235d13304314815cea4f87fbf25b,pants,pants-346,블러디 와일드 바지,,#b82800,pants:67127e53fb49
e99781179e594641a739adfcc8d7da79,glove,glove-415,레드 윌로우,,#bb422d,glove:cfa207e6f972
a7827155dc4c49cb897211b3609e3894,pants,pants-339,스타킹 반바지,,#5094be,
c16c6544367b4e3fa6c0f121dc666df4,hair,hair-12012,,Yellow Flower Pigtails,#d4a42d,hair:eb101422292c
afa6470b96b841e19334ef9ef9a83ae2,hair,hair-11772,,Waterfall Hair,#ddb86f,hair:5e05188d65fe
19a44521c16a496098ebf210f0f5fb9d,face,face-6343,,Kanna,#717171,face:a31ad8d56064
f2bc4129a04f4749a5f6189dc60e77c5,hair,hair-5884,초록색 똑단발 헤어,,,hair:2324ecf97de0
0eb8163d4b684d35b6b105a07c688709,cape,cape-727,,Futuroid Tail Sensor,#0f1117,cape:31c7f9bb39b8
3b7c84ba26134147848047053a821a21,eyeaccessory,eyeaccessory-204,,Dark Raccoon Mask,,
ee8e4fbfe81b4166bc96285d3870b24c,face,face-9896,,Crow Face,#a9831c,face:ae203fb481d5
7b42c75d68a140029e7947443a78137d,face,face-1689,고요한 얼굴,,#7b808d,face:0f72c7cd58c0
12384cdc713a496b9f5e1fc188ace4b3,face,face-6231,,Futuroid Face,#2641c9,face:ac1582efa6a1
cd64adcf168445d4bae670a396504001,hair,hair-12158,,Orange Lightning Bangs,#d06f46,hair:a6df0c815d38
7060b31887ab4d7d9caf574347b83446,weapon,onehandedweapon-3362,,,,
ac6d01eea02b4586a1b231aa2382e8f7,twohandweapon,twohandedweapon-1653,별자리 세트 활,,,
6c809a645d324720a8bd3118069501be,twohandweapon,twohandedweapon-2307,,,,
02c860b3bdb84579931333a641651606,face,face-5991,,Forest Child Face,#6640b0,face:c40e3b92846e
a913b67a996848bb98073b82d9a916d6,hair,hair-11693,,Neo Orchid,#d76395,hair:099783477976
0d9077d4a0244aa08051336b8d649e06,coat,coat-37,흑야,,#404040,coat:b6ae42e842f9
ee0f3331acc445109ce96ad6a938f32f,hair,hair-12603,,Ombre Shag,#dd7b7f,hair:548a82a7130d
0239dd2a8a7343f4beedcbb471ff5629,weapon,onehandedweapon-2032,로드 템페스트,,,
01a9e5aa68f64eb9930e12b65f24107d,longcoat,longcoat-1997,,Mexico Soccer Uniform (No.9),#3c9553,longcoat:541054641782
d470a25ffc99498b9762abf553ae514d,hair,hair-5140,초록색 힐라 헤어,,#89c51d,hair:941cd9941776
68611c46bbfc4ebebfc381a8470adce5,weapon,onehandedweapon-146,베파르 블러드문,,,
6ab2365fd33943778ad1426bc73c70bf,hair,hair-2542,파란색 리본이 반짝 헤어,,#2a60a8,hair:a69edb884fea
f3a00969e0724ce995ab87b1a1fddbd0,hair,hair-5903,파란색 업스타일 헤어,,#0690cf,hair:c14ab3962559
4caa3da31b7046dd9096e84d5843a3b5,face,face-1038,동그란 눈 얼굴,,#c85b6e,face:67e331f32210
7f928f13c86a43e0a4e0da342a16e567,face,face-8089,,Elvin Face,#e346b8,face:8f2238d35bdc
7203cc23ccb04992aa3a1b781a7404d8,hair,hair-10932,,Takeno Konoko Hair,#e4c203,hair:669e487ee872
bb42a27ec51b428289d8f545ff40b5f0,hair,hair-4539,주황색 마에스트로 헤어,,#d97141,hair:c8430da7c4f4
d0892593266c4706bf9a8e2fed928898,face,face-2848,샤프한 얼굴,,#b33ea7,face:71eb30acead3
f0f03bce377c46179397c17621842ab8,longcoat,longcoat-2828,,Cloud Robe,,longcoat:0a9e6211c0c0
33472a112fd24edd868310055d44581c,hair,hair-1276,빨간색 리본 웨이브 헤어,,#b73a4d,hair:99a21ddc51c5
eccc23bcc65640a2a1ab2914acc7cad7,face,face-9877,,Silent Face,#c92217,face:41b4b5f2b743
74b7e2fbab304d9c93b5555a84cede9b,weapon,onehandedweapon-2974,,Terminus Ritual Fan,,
929da18248e544a0a2c7e9a60922d9dc,weapon,onehandedweapon-3043,,Elemental Wand 3,,
9189c4552bf34cfaa908794545c952dc,face,face-8376,,Surprised Face,#c40a8a,face:b7371ca62f60
f1f2a72d9395423caf8c259066df5dee,hair,hair-12655,,Hayato Hair (Purple),#4d1e70,hair:142db136685a
12c0d24c3c0b4a5fa1127c8a109d0a16,face,face-6240,,Kanna,#9b2c63,face:9f612f8f95a0
e1392af566374f2da7bd5d91a4eea21b,hair,hair-5470,노란색 릴리 헤어,,#cc9a63,hair:8b8f4295c12c
7b6088754fb849fcb66eb6591c9c34ed,hair,hair-2973,초록색 기묘한 헤어,,#5d8028,hair:0171768e00c2
6f25cf0054ad48bfa700fc5aa7648968,twohandweapon,twohandedweapon-1895,,Moon Baton,,
bd0125b0bbd34cdf9d1ec5d9cec45216,hair,hair-4577,검은색 바브드 레프 헤어,,#474455,hair:48f03b9b090e
b9bf5588a6a74cc1938ac49fe01f4510,face,face-9057,,Persian Cat Face,#d1488d,face:9bf0d83e829c
5b739d8e5b73445097534d92c2ecc442,face,face-1242,엘프여왕 얼굴,,#1f93d8,face:1659a2af2c60
4a268ed74a0342bbaff2bedb78c8a1e7,hair,hair-1780,주황색 쁘띠 양갈래 헤어,,#d6604a,hair:e1653c17c3be
6ae05463e9f34ad9acf64919fe7124a5,face,face-1451,남자얼굴21,,#669220,face:80baac42db0d
f4e9568e1bfc450a98ddbb261e2f1e43,longcoat,longcoat-1686,따스한 한땀,,#470f0d,
7f5fbd5dac80447fb99428bee99a0311,longcoat,longcoat-2442,,Puppy Love Samurai Outfit (Blue),#031324,
db48e09d368947e189946e3e6d0e5a45,hair,hair-12368,,Roxxy Hair Mod - Blue,#0fa7e0,hair:a9638c4d3593
b50f6f3e845748989324df7fcc201f5d,face,face-8975,,Clamped Mouth Face,#044dac,face:be1ad7e890d2
bad9af04b42247be82833f523c8fdb3d,hair,hair-4523,파란색 알레그로 헤어,,#87c0de,hair:b6e6a01f2a6c
057575b1913748dabd6525e660d3b8dc,cap,cap-2614,,Royal Elven Tiara,#080916,cap:b7375a7825e5
b08db5137de440f285ca446be04dd168,longcoat,longcoat-2597,,Marine Girl Dress,#05173f,
b0c890e2d93d4d8db9b05513e05e0445,cape,cape-711,로얄 미스틱 케이프,,#790000,
6799248215834ad285b760d1193e389a,face,face-1413,이슬눈 얼굴,,#2892a9,face:9c592756cc13
a72f79d192504493aa1fa8726d8ab457,twohandweapon,twohandedweapon-1593,제네시스 이클립스,,,
d89808c072be4f4ab683e6507ec02745,shoes,shoes-787,진보라 무지개 슈즈,,#3e0f6e,
83143a61ccbf4ed9a28cda00deb5211a,face,face-8147,,Chinless Derpy Gal Face,#4c1016,face:97c3cc63e30f
d33c917071914f91a62ab51cf6b8bf40,longcoat,longcoat-1917,번개의 기사단복,,#101a27,
1562ea22f55a44fbb9b52cc6d9e10a77,longcoat,longcoat-2063,,Pink Blossom Dress,#c5096b,
5b3a5dbecc9e4058a79b5d0bcb90993d,face,face-7472,,Sentimental Kissing Face,#9f2529,face:3512e454485f
54ac81eaf3d44ccd9b9a8d275a0d18f1,cap,cap-2221,눈의 여왕,,#3d3d82,cap:ef80e34ee50b
ca3ea54d6d0d42ea9f3e4ee9de75648a,face,face-9312,,Curiosity Face,#23a85d,face:553849c7e1f0
3beec818a8c241a3a7fdae5a430980ba,face,face-6951,,Lucid Face,#150808,face:1683ce7bc002
9e1b2221273b49558083b9ce3fc0f6e3,weapon,onehandedweapon-2527,복숭아 트리오,,,
d7f5f39239dc4397a46c4aae7458a34e,twohandweapon,twohandedweapon-2453,,,,
a5f2af7351a649debf7cd12e7bfd7fc3,hair,hair-4010,노란색 메리골드 헤어,,#d69d42,hair:4999bcd1b01e
1d9a1f0f8a004cce8938dff567313743,twohandweapon,twohandedweapon-1725,,Golden Pickaxe,,
12afaa98ab404af8bc571e4899d4a882,eyeaccessory,eyeaccessory-187,,The Swot Glasses,,
b3e83125ef3346318322a59ccb5c7589,hair,hair-7032,갈색 스윗송 헤어,,#cbad91,hair:754061abd99e
6f75867c8dea49d59a5e4c3e8f79618b,face,face-7823,,Child's Adorable Face,#21b4d8,face:2bdf4e881cae
f6e02c81a5e64d78921affb0659eaee1,face,face-10030,,Sentimental Kissing Face,#9eabb4,face:3512e454485f
01fbd8530cff46328e6baa3ff9a4f521,hair,hair-9525,,Shaggy Parted Hair,#d07451,hair:189fa4223bbc
e11b8a41c3a74afbae488ab8d2a32332,face,face-3965,아기사슴 얼굴,,,face:2468ac344ee8
8e4212fa44bf42f68170c10cf5207a9a,weapon,onehandedweapon-2497,아라크네,,,
edf9e211ac2040a3badb0c9e8d3b4a99,face,face-9887,,Apollo Ocular Mod,,face:b4f04119f6cc
0e7ca611f8b543e1815fe06323955cd4,hair,hair-6312,파란색 세렌 헤어,,#4f5a71,hair:731c8c63f03c
17ebd3943d684e6081dee1c91512e526,face,face-6316,,Star Face,#20a0b1,face:4cd70fabc83f
d13fb9e136ee47ec9b3084cf54eb03f0,longcoat,longcoat-1566,난빛 단아,,,longcoat:81cf5b065ff9
f02356b9dbde41b18f5a13f84374d88e,cape,cape-564,크리스마스 망토,,#136e01,
b74e99fe13a24c55be3e271f72ffb37b,hair,hair-4434,주황색 조용한 헤어,,#a75b46,hair:e71dc287f30a
6eb4dae7e6474e6dad7930af419169a8,weapon,onehandedweapon-834,이터널 원더러,,,
a229191b84ce4b95b7f8dd15a309d1ac,hair,hair-11586,,Purple Fluffy Fringe Hair,,hair:889a33647d60
df192ea86c5143649a6675e84b2f71bb,longcoat,longcoat-1214,여제의 쓸만한 로브,,#dbb274,
9bcc09a7da484687a881209a580aae4f,twohandweapon,twohandedweapon-1996,,3rd Unwelcome Guest Polearm,,
a7a81ac0a13247d8ad4fbc0a84349d8c,weapon,onehandedweapon-2492,오로라냥 빔,,,
900726058b234bba830ca49a064f4053,cap,cap-1120,하늘색 고글 털모자,,#4c5f76,cap:c001dc2663f2
5a433f65475e43b4b36e203f1af97cc9,hair,hair-2156,보라색 고저스 퀸 헤어,,#552bd5,hair:99bd98e04459
122cfd1273754c0ab00783b966890654,twohandweapon,twohandedweapon-523,메이플 트레져 투핸드엑스,,,
d153b9215477477da6960ffb367d0b63,hair,hair-12214,,Orange Quick Trim Hair,#dd4b1b,hair:154ea289793d
53850d93f5f84d949ed29b570fb8da61,cap,cap-656,환상 해변가,,#ffcb11,
0b5279949bd34a0cab07d6d59264615d,hair,hair-270,보라색 알파 헤어,,#ada1da,hair:9a599e22fc16
02810581ed544bb9b22f454392139b77,longcoat,longcoat-2000,,Override Suit,#ec8e14,
abca5718ff4541bfbd6e5f838fdae7f3,hair,hair-4160,노란색 메카닉 여자헤어,,#e67902,hair:aa06a10bdf75
88e1012a1d3043d18c5f2768f13db150,hair,hair-11262,,Ice King Hair,#bcaa80,hair:0b7abc0a07de
5e77450492704b90a9e3a5bb90b90d0d,face,face-1271,캔디 얼굴,,#0e81a2,face:dcbd02270bd5
340b21703af047158e291871ca15a83b,twohandweapon,twohandedweapon-107,킹 센트,,,
4b0a23530f4f4c5eacc5e21c1fa6d328,face,face-1008,콩콩이 성형,,#be5926,face:dc08b3c8dd69
8c3772942b914ed7be40733439b42827,pants,pants-541,트릭스터 워리어팬츠,,#131b44,pants:ab17c463c47a
8c333db1676b4b198bfea139b76ac502,hair,hair-11293,,Cute Kanna Bob,#d38a2b,hair:c36dc29c3c23
fe0f2f7555704544b9b15b40ae932678,hair,hair-12807,,Orange Nuclear Hair,#e15300,hair:a6445f50c78c
b685f25c96f64d3e9daa97606f79a8b5,weapon,onehandedweapon-2542,캔디 클라우드,,,
ee2bbf4a6e2c4c99bd33029f720c2eed,shoes,shoes-865,칠흑의 날개 신발,,#252d2e,
62cf46f722634f2b805b6d8498e10680,hair,hair-6664,초록색 윤슬 헤어,,#5581b6,hair:67e549d7d63e
b2bd4f790a0d4a82b2131c38f5913611,hair,hair-4341,파란색 소프트 울프 헤어,,#13a3c3,hair:d517a9729cc9
5530ac3a074449f799cac56cb9648711,face,face-7382,,Precious Face,#d94828,face:c4474638cb60
fc37a9259a434321aefa9497c1f9e720,cap,cap-1914,갈색 장교모자,,#896705,
618bbe222b21438b80740ba21b37c8aa,hair,hair-2317,노란색 바닐라걸헤어,,#fac601,hair:8ebea703679e
2259874b8dc843ac84a958ce16758cfc,hair,hair-870,주황색 높이높이 깻잎 헤어,,#c6842e,hair:1e99772eabce
110bf46fbaf1468cab8e35405a8c6c09,longcoat,longcoat-1656,해와 달의 기사단복,,#0c0709,
ea7bed17bcf54fe1b46352d6b5bf3bdd,face,face-9843,,Soft Face,,face:445254991b12
cea7fb42e2b94e51a1983e595b2ada29,face,face-2812,수려한 얼굴,,#c03fb9,face:c5b7f6e62ffe
c0cc7940b22348b785a9f820cead9e19,coat,coat-487,화이트 캐쥬얼슈트,,#434057,
8e293c5f063c46c7b2642db516d5d518,face,face-8329,,Bleary Eyes,#235fca,face:22cbff02c051
b6f780e343b94006899851e87935d0aa,hair,hair-8064,파란색 뉴 테스 헤어,,#79add2,hair:8225e0765eed
aa2f2a1595394e93898e182100ccf925,face,face-2317,남자얼굴16,,#0b990b,face:da6a796c52e7
fee0c55f3f9844b99e3aefaaa38a3ddf,face,face-10174,,Bleary Eyes,#44ba32,face:22cbff02c051
8dccd1fc7a224bfcbdb96b2b6f39f190,twohandweapon,twohandedweapon-2346,,,,
6ff77f7efd864069a774c7d8e9cf0d45,face,face-7828,,Lingering Gaze Face,#571923,face:ad5a358360a0
6f3e59f38b424834a15a90acdb793997,longcoat,longcoat-2381,,Melancholy Clown,#807a6e,
95c4e28d50da4df2b13bbb4724505172,longcoat,longcoat-2499,,Kitty Overall (Male),#22b9db,
